word,confidence,bbox
it,96.03758239746094,"601,3154,624,3178"
"before,",95.88863372802734,"648,3152,763,3183"
but,96.69659423828125,"16,3179,72,3202"
a,95.40355682373047,"92,3184,111,3202"
tall,95.40355682373047,"131,3179,186,3202"
man,95.92920684814453,"204,3184,278,3203"
with,96.60821533203125,"297,3180,374,3205"
a,95.2492904663086,"395,3186,412,3204"
chopping,95.2492904663086,"433,3181,592,3211"
bowl,80.006195068359375,"609,3182,689,3207"
hat,96.52729797363281,"711,3184,765,3208"
and,90.33243560791016,"17,3208,79,3230"
-high,60.797122955322266,"115,3206,189,3232"
shoulders,95.89717864990234,"224,3208,389,3231"
is,95.89717864990234,"424,3209,449,3232"
good,95.7859115600586,"484,3211,563,3238"
for,93.48365020751953,"599,3212,648,3235"
more,71.87889862060547,"682,3216,766,3235"
laughs,96.38774871826172,"17,3234,130,3261"
than,95.6332778930664,"158,3235,235,3257"
anything,75.44715881347656,"263,3236,419,3264"
in,75.44715881347656,"443,3237,474,3260"
the.,96.12519836425781,"502,3237,565,3261"
giant,96.24560546875,"581,3239,671,3266"
bird.,36.71153259277344,"698,3242,785,3264"
cage.,94.14891815185547,"15,3255,101,3293"
i,51.67180633544922,"667,3296,670,3298"
|,86.57068634033203,"783,3261,785,3331"
The,96.68479919433594,"44,3310,110,3332"
band,96.1874771118164,"130,3311,215,3333"
stand,96.919586181640625,"235,3311,329,3334"
at,96.52613067626953,"351,3313,384,3335"
the,96.77978515625,"405,3312,459,3335"
west,80.29661560058594,"479,3298,560,3347"
end,93.06226348876953,"579,3315,638,3338"
